company,first_name,last_name,email,phone,domain,industry,city,province,country,notes,source_file,priority_bucket
None,Northern,Real Estate Pros,info@northernrepros.com,+18676683333,,Real Estate,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Solopreneur Group,info@northernsolopreneurgroup.com,+18676684444,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Solopreneur Network,info@northernsolopreneurnetwork.com,+18676687777,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Yukon Solopreneurs,info@northernsolopreneurs.ca,+18676685566,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Tech Consultants,info@northerntconsult.com,+18676681111,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Tech Group,info@northerntechg.com,+18676685555,,Tech,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Tech Network,info@northerntnetwork.com,+18676685555,,Tech,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Northern,Tech Pros,info@northerntpros.com,+18676681111,,Tech,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,North,Vancouver Chamber of Commerce,info@northvancc.org,+16049874488,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,North,York Chamber of Commerce,info@northyorkchamber.com,+14163987771,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Nova,Scotia Business Directory,info@novascotiabusinessdirectory.com,+19024247777,,Directory,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Oakville,Chamber of Commerce,info@oakvillechamber.com,+19058450087,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Okotoks,& District Chamber of Commerce,info@okotokschamber.com,+14039383622,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Okotoks,Homes,info@okotokshomes.com,+14039382222,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,O'Leary,Chamber of Commerce,info@olearychamber.com,+19028592020,,Chamber,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Ontario,East Economic Development,info@ontarioeast.ca,+16133324237,,Economic Development,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Orillia,Chamber of Commerce,info@orilliachamber.com,+17053254900,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Oromocto,Chamber of Commerce,info@oromoctochamber.com,+15063570777,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Oshawa,Chamber of Commerce,info@oshawachamber.com,+19057281683,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Ottawa,Board of Trade,info@ottawaboradtrade.com,+16132363631,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Greater,Ottawa Chamber of Commerce,info@ottawachamber.ca,+16132363631,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Owen,Sound Chamber of Commerce,info@owensoundchamber.com,+15193760487,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Oxford,Chamber of Commerce,info@oxfordchamber.com,+19024472050,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Prince,Albert Solopreneur Network,info@pabolopreneurnetwork.com,+13067642222,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Solopreneurs,info@pabolopreneurs.com,+13067642222,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Realty,info@pabrealty.com,+13067634444,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Business Network,info@pabusinessnetwork.com,+13067645555,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Business Pros,info@pabusinesspros.com,+13067648888,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Chamber of Commerce,info@pachamber.com,+13067646222,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Digital Agency,info@padigital.com,+13067644444,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Digital Network,info@padigitalnetwork.com,+13067643333,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Marketing Network,info@pamarketing.net,+13067641111,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Marketing Network,info@pamarketingnetwork.com,+13067646666,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Marketing Pros,info@pamarketingpros.com,+13067648888,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Parry,Sound Chamber of Commerce,info@parrysoundchamber.com,+17057464213,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Prince,Albert Tech Hub,info@patechhub.com,+13067646666,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Prince,Albert Tech Network,info@patechnetwork.com,+13067645555,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Peace,River Chamber of Commerce,info@peaceriverchamber.com,+17806243366,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Peace,River Properties,info@peaceriverrealty.com,+17806243333,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,PEI,Business Directory,info@peibusinessdirectory.net,+19029405927,,Directory,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,PEI,Local,info@peilocal.com,+19025662155,,Local Directory,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Penticton,& Wine Country Chamber of Commerce,info@pentictonchamber.com,+12504934055,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Penticton,Consultants,info@pentictonconsult.com,+12504932222,,Consulting,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Penticton,Realtors,info@pentictonrealtors.com,+12504934444,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Peterborough,Chamber of Commerce,info@peterboroughchamber.com,+17057453512,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Prince,George Chamber of Commerce,info@pgchamber.bc.ca,+12505623677,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Prince,George Digital Agency,info@pgdigital.com,+12505623333,,Marketing,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Prince,George Properties,info@pgproperties.com,+12505625555,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Pickering,Chamber of Commerce,info@pickeringchamber.ca,+19055090090,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Pictou,Chamber of Commerce,info@pictouchamber.com,+19024858846,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Placentia,Area Chamber of Commerce,info@placentiaareachamber.com,+17092277777,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Port,aux Basques Chamber of Commerce,info@portauxbasqueschamber.com,+17096958888,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Port,aux Choix Chamber of Commerce,info@portauxchoixchamber.com,+17098619999,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Port,Coquitlam Chamber of Commerce,info@portcoquitlamchamber.bc.ca,+16049422211,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Port,Hawkesbury Chamber of Commerce,info@porthawkesburychamber.com,+19026253700,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Port,Saunders Chamber of Commerce,info@portsaunderschamber.com,+17098611111,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Queens,Chamber of Commerce,info@queenschamber.com,+19023545555,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Quispamsis,Chamber of Commerce,info@quispamsischamber.com,+15068495588,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Red,Deer Tech Solutions,info@rdtechsolutions.com,+14033476666,,Tech,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Vancouver,Realtors Association,info@realtorlink.com,+16047303000,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Red,Deer Chamber of Commerce,info@reddeerchamber.com,+14033474491,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Red,Deer Realtors,info@reddeerrealtors.com,+14033466655,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Regina,Chamber of Commerce,info@reginachamber.com,+13067572650,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Business Consultants,info@reginaconsult.com,+13067574444,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Consultants Network,info@reginaconsultnetwork.com,+13067577777,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Consultants Pros,info@reginaconsultpros.com,+13067574444,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Digital Network,info@reginadigital.com,+13067579999,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Digital Network,info@reginadigitalnetwork.com,+13067575555,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Digital Pros,info@reginadigitalpros.com,+13067578888,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Realtors Association,info@reginarealtors.com,+13067891122,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Small Business Network,info@reginasbn.com,+13067575555,,Small Business,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Small Business Pros,info@reginasbpros.com,+13067573333,,Small Business,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Solopreneur Hub,info@reginasolopreneur.com,+13067578888,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Tech Network,info@reginatech.com,+13067576666,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Tech Network,info@reginatechnetwork.com,+13067572222,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Tech Pros,info@reginatechpros.com,+13067573333,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Marketing Network,info@reginmarketingnetwork.com,+13067571111,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Regina,Marketing Pros,info@reginmarketingpros.com,+13067572222,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Restigouche,Chamber of Commerce,info@restigouchechamber.com,+15066843030,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Richibucto,Chamber of Commerce,info@richibuctochamber.com,+15065236666,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Richmond,Chamber of Commerce,info@richmondchamber.ca,+16042782822,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Richmond,Hill Chamber of Commerce,info@richmondhillchamber.ca,+19057713343,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Richmond,Real Estate,info@richmondre.com,+16042786666,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Richmond,Small Biz Network,info@richmondsbn.com,+16042784444,,Small Business,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Riverview,Chamber of Commerce,info@riverviewchamber.com,+15063864242,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Rocky,Mountain House Chamber of Commerce,info@rockymountainchamber.com,+14038455885,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Rocky,Mountain Realty,info@rockymountainrealty.com,+14038454444,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Rothesay,Chamber of Commerce,info@rothesaychamber.com,+15068470303,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Saanich,Chamber of Commerce,info@saanichchamber.com,+12507442487,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Saanich,Homes,info@saanichhomes.com,+12507447777,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Saanich,Tech Solutions,info@saanichtech.com,+12507445555,,Tech,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Sackville,Chamber of Commerce,info@sackvillechamber.com,+15065364040,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Saint,Andrews Chamber of Commerce,info@saintandrewschamber.com,+15065293456,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,St.,Anthony Chamber of Commerce,info@saintanthonychamber.com,+17094544444,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Saint,Stephen Chamber of Commerce,info@saintstephenchamber.com,+15064667171,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Sarnia,Chamber of Commerce,info@sarniachamber.com,+15193321820,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Saskatoon,Business Network,info@saskatoonbusiness.com,+13062443333,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Business Network,info@saskatoonbusinessnetwork.com,+13062447777,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Business Pros,info@saskatoonbusinesspros.com,+13062442222,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Chamber of Commerce,info@saskatoonchamber.com,+13062442151,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Consultants Group,info@saskatoonconsultgroup.com,+13062441111,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Consultants Network,info@saskatoonconsultnetwork.com,+13062441111,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Digital Agency,info@saskatoondigital.com,+13062445555,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Marketing Agency,info@saskatoonmarketing.com,+13062447777,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Marketing Network,info@saskatoonmarketingnetwork.com,+13062448888,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Marketing Pros,info@saskatoonmarketingpros.com,+13062444444,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Real Estate Board,info@saskatoonrealestate.com,+13063736655,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Real Estate Network,info@saskatoonrenetwork.com,+13062446666,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Real Estate Pros,info@saskatoonrepros.com,+13062443333,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Tech Pros,info@saskatoontech.com,+13062449999,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Tech Network,info@saskatoontechnetwork.com,+13062449999,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatoon,Tech Pros,info@saskatoontechpros.com,+13062445555,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Saskatchewan,Small Business Network,info@sasksmallbiz.com,+13066643333,,Small Business,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Scarborough,Chamber of Commerce,info@scarboroughchamber.on.ca,+14164384160,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Scott's,Directories,info@scottsdirectories.com,+18006658459,,Business Directory,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Spruce,Grove Chamber of Commerce,info@sgchamber.com,+17809623997,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Spruce,Grove Marketing,info@sgmarketing.com,+17809628888,,Marketing,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Shelburne,Chamber of Commerce,info@shelburnechamber.com,+19028754547,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Sherwood,Park Consultants,info@sherwoodconsult.com,+17804647777,,Consulting,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Sherwood,Park & District Chamber of Commerce,info@sherwoodparkchamber.com,+17804644754,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Sherwood,Park Realtors,info@sherwoodrealtors.com,+17804645555,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Shippagan,Chamber of Commerce,info@shippaganchamber.com,+15063368999,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Simcoe,Chamber of Commerce,info@simcoechamber.com,+15194264770,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Saint,John Board of Trade,info@sjboardoftrade.com,+15066348338,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Souris,Chamber of Commerce,info@sourischamber.com,+19026872244,,Chamber,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Springdale,Chamber of Commerce,info@springdalechamber.com,+17096733333,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Springhill,Chamber of Commerce,info@springhillchamber.com,+19025972666,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Spruce,Grove Homes,info@sprucegrovehomes.com,+17809626666,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Squamish,Business Pros,info@squamishbusiness.com,+16048926666,,Business Support,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Squamish,Chamber of Commerce,info@squamishchamber.com,+16048925244,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Squamish,Realtors,info@squamishrealtors.com,+16048928888,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Sault,Ste. Marie Chamber of Commerce,info@ssmcoc.com,+17059497152,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,St.,Albert Chamber of Commerce,info@stalbertchamber.com,+17804591717,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,St.,Albert Digital Pros,info@stalbertdigital.com,+17804599999,,Marketing,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,St.,Albert Realty,info@stalbertrealty.com,+17804597777,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,St.,Catharines Chamber of Commerce,info@stcatharineschamber.com,+19056842361,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Stellarton,Chamber of Commerce,info@stellartongchamber.com,+19027558686,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Stephenville,Chamber of Commerce,info@stephenvillechamber.com,+17096438888,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Stettler,Chamber of Commerce,info@stettlerchamber.com,+14037422432,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Stettler,Properties,info@stettlerproperties.com,+14037428888,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,St.,George Chamber of Commerce,info@stgeorgechamber.com,+15067555555,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,St.,George’s Chamber of Commerce,info@stgeorgeschamber.com,+17096475555,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,St.,Lawrence Chamber of Commerce,info@stlawrencechamber.com,+17098737777,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Stratford,Chamber of Commerce,info@stratfordchamber.com,+15192711971,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Strathmore,Chamber of Commerce,info@strathmorechamber.com,+14039343133,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Strathmore,Realtors,info@strathmorerealtors.com,+14039349999,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,St.,Stephen Chamber of Commerce,info@ststephenchamber.com,+15064667171,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Summerside,Area Chamber of Commerce,info@summersidechamber.com,+19024365544,,Chamber,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Surrey,Marketing Network,info@surreymarketing.com,+16045817777,,Marketing,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Surrey,Realty,info@surreyrealty.com,+16045819999,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Sussex,Chamber of Commerce,info@sussexchamber.com,+15064332233,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Swift,Current Business Pros,info@swiftcurrentbusiness.com,+13067733333,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Business Network,info@swiftcurrentbusinessnetwork.com,+13067731111,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Chamber of Commerce,info@swiftcurrentchamber.com,+13067735656,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Consultants,info@swiftcurrentconsult.com,+13067733333,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Consultants Network,info@swiftcurrentconsultnetwork.com,+13067738888,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Marketing Pros,info@swiftcurrentmarketing.com,+13067737777,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Marketing Network,info@swiftcurrentmarketingnetwork.com,+13067736666,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Realtors,info@swiftcurrentre.com,+13067731111,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Real Estate Pros,info@swiftcurrentrepros.com,+13067739999,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Small Biz Network,info@swiftcurrentsbn.com,+13067735555,,Small Business,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Tech Solutions,info@swiftcurrenttech.com,+13067732222,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Tech Network,info@swiftcurrenttechnetwork.com,+13067735555,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Swift,Current Tech Pros,info@swiftcurrenttechpros.com,+13067739999,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Sydney,Chamber of Commerce,info@sydneycc.com,+19025395555,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Sylvan,Lake Chamber of Commerce,info@sylvanlakechamber.com,+14038875555,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Sylvan,Lake Real Estate,info@sylvanlakere.com,+14038871111,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Taber,Chamber of Commerce,info@taberchamber.ab.ca,+14032234266,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Taber,Realty,info@taberrealty.com,+14032232222,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Terrace,Chamber of Commerce,info@terracechamber.com,+12506352063,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Terrace,Consultants,info@terraceconsult.com,+12506358888,,Consulting,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Terrace,Properties,info@terraceproperties.com,+12506351111,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Terra,Nova Chamber of Commerce,info@terranovachamber.com,+17095439999,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Thunder,Bay Chamber of Commerce,info@thunderbaychamber.com,+18076242621,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Timmins,Chamber of Commerce,info@timminschamber.com,+17053601900,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Greater,Toronto Area Realtors,info@torontorealestateboard.com,+14164438100,,Real Estate,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Tracadie,Chamber of Commerce,info@tracadiechamber.com,+15063955000,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Greater,Trail Chamber of Commerce,info@trailchamber.com,+12503686321,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Tr'ondëk,Hwëch'in Business Directory,info@trondek.ca,+18679935350,,Indigenous Business,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Truro,Chamber of Commerce,info@trurochamber.com,+19028952544,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Vancouver,Business Consultants,info@vancouverconsult.com,+16046819999,,Consulting,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Vaughan,Chamber of Commerce,info@vaughanchamber.ca,+19056691983,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Vermilion,Chamber of Commerce,info@vermilionchamber.com,+17808535533,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Vermilion,Homes,info@vermilionhomes.com,+17808533333,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Vernon,Chamber of Commerce,info@vernonchamber.ca,+12505450773,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Vernon,Digital Pros,info@vernondigital.com,+12505459999,,Marketing,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Vernon,Real Estate,info@vernonre.com,+12505452222,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Victoria,Chamber of Commerce,info@victoriachamber.ca,+12503837191,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Victoria,Solopreneurs,info@victoriasolopreneurs.com,+12503833333,,Consulting,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Victoria,Real Estate Board,info@vrebonline.com,+12503857766,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Wabush,Chamber of Commerce,info@wabushchamber.com,+17099445555,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
